candidate_id,skill_id,skill_name,skill_level,years_of_experience
CAND0487,SK007,Dashboarding,Advanced,3.8
CAND0487,SK013,Machine Learning,Beginner,4.8
CAND0487,SK019,ETL,Advanced,3.1
CAND0488,SK001,SQL,Advanced,4.3
CAND0488,SK002,Excel,Intermediate,2.1
CAND0488,SK004,Python,Advanced,1.4
CAND0488,SK013,Machine Learning,Advanced,0.9
CAND0488,SK014,LLMs,Beginner,1.2
CAND0488,SK015,Communication,Intermediate,0.5
CAND0489,SK001,SQL,Advanced,2.2
CAND0489,SK002,Excel,Beginner,1.1
CAND0489,SK004,Python,Intermediate,1.2
CAND0489,SK008,Recruitment Analytics,Beginner,4.0
CAND0489,SK010,Automation,Intermediate,1.8
CAND0489,SK011,Power Automate,Advanced,3.9
CAND0489,SK017,Market Research,Intermediate,1.6
CAND0489,SK018,DAX,Advanced,2.8
CAND0490,SK001,SQL,Advanced,4.3
CAND0490,SK004,Python,Intermediate,4.6
CAND0490,SK006,Data Cleaning,Advanced,0.9
CAND0490,SK007,Dashboarding,Intermediate,2.8
CAND0490,SK008,Recruitment Analytics,Intermediate,3.8
CAND0490,SK010,Automation,Intermediate,1.7
CAND0490,SK012,APIs,Beginner,1.2
CAND0490,SK015,Communication,Beginner,4.5
CAND0490,SK018,DAX,Intermediate,4.0
CAND0490,SK020,Statistics,Beginner,4.6
CAND0491,SK001,SQL,Beginner,0.9
CAND0491,SK006,Data Cleaning,Beginner,2.8
CAND0491,SK007,Dashboarding,Beginner,1.4
CAND0491,SK008,Recruitment Analytics,Beginner,2.2
CAND0491,SK009,Talent Intelligence,Intermediate,1.9
CAND0491,SK012,APIs,Intermediate,2.2
CAND0491,SK014,LLMs,Intermediate,2.7
CAND0491,SK016,Problem Solving,Advanced,2.5
CAND0491,SK019,ETL,Advanced,1.5
CAND0492,SK001,SQL,Advanced,2.3
CAND0492,SK002,Excel,Intermediate,0.4
CAND0492,SK003,Power BI,Intermediate,1.9
CAND0492,SK004,Python,Intermediate,0.2
CAND0492,SK005,Pandas,Beginner,0.7
CAND0492,SK007,Dashboarding,Intermediate,1.4
CAND0492,SK008,Recruitment Analytics,Beginner,2.0
CAND0492,SK016,Problem Solving,Beginner,2.8
CAND0493,SK001,SQL,Beginner,4.3
CAND0493,SK002,Excel,Intermediate,0.6
CAND0493,SK003,Power BI,Advanced,3.1
CAND0493,SK004,Python,Intermediate,3.8
CAND0493,SK007,Dashboarding,Beginner,4.0
CAND0493,SK009,Talent Intelligence,Intermediate,1.8
CAND0493,SK013,Machine Learning,Advanced,1.5
CAND0493,SK014,LLMs,Intermediate,4.6
CAND0493,SK018,DAX,Beginner,3.8
CAND0494,SK002,Excel,Advanced,1.5
CAND0494,SK004,Python,Advanced,1.7
CAND0494,SK008,Recruitment Analytics,Intermediate,4.3
CAND0494,SK009,Talent Intelligence,Intermediate,3.4
CAND0494,SK013,Machine Learning,Intermediate,0.3
CAND0494,SK015,Communication,Beginner,5.0
CAND0494,SK016,Problem Solving,Beginner,0.6
CAND0494,SK017,Market Research,Intermediate,3.3
CAND0494,SK020,Statistics,Beginner,0.9
CAND0495,SK008,Recruitment Analytics,Advanced,4.8
CAND0495,SK009,Talent Intelligence,Intermediate,3.8
CAND0495,SK013,Machine Learning,Beginner,2.1
CAND0495,SK016,Problem Solving,Advanced,1.3
CAND0495,SK017,Market Research,Intermediate,3.4
CAND0496,SK001,SQL,Advanced,3.1
CAND0496,SK004,Python,Beginner,2.2
CAND0496,SK011,Power Automate,Intermediate,0.4
CAND0496,SK015,Communication,Beginner,0.5
CAND0496,SK019,ETL,Intermediate,4.1
CAND0497,SK001,SQL,Intermediate,0.4
CAND0497,SK008,Recruitment Analytics,Advanced,2.2
CAND0497,SK009,Talent Intelligence,Intermediate,4.7
CAND0497,SK016,Problem Solving,Intermediate,3.6
CAND0497,SK017,Market Research,Advanced,1.8
CAND0497,SK018,DAX,Advanced,0.8
CAND0498,SK001,SQL,Beginner,4.9
CAND0498,SK002,Excel,Advanced,2.5
CAND0498,SK004,Python,Advanced,3.6
CAND0498,SK009,Talent Intelligence,Intermediate,4.3
CAND0498,SK010,Automation,Beginner,2.5
CAND0498,SK012,APIs,Beginner,2.6
CAND0498,SK013,Machine Learning,Beginner,0.7
CAND0498,SK020,Statistics,Advanced,4.5
CAND0499,SK001,SQL,Intermediate,3.0
CAND0499,SK004,Python,Beginner,1.7
CAND0499,SK007,Dashboarding,Beginner,4.1
CAND0499,SK009,Talent Intelligence,Advanced,1.2
CAND0499,SK010,Automation,Beginner,4.2
CAND0499,SK015,Communication,Intermediate,1.5
CAND0500,SK001,SQL,Advanced,3.6
CAND0500,SK002,Excel,Intermediate,3.3
CAND0500,SK003,Power BI,Intermediate,2.4
CAND0500,SK004,Python,Beginner,3.7
CAND0500,SK008,Recruitment Analytics,Beginner,0.4
CAND0500,SK016,Problem Solving,Intermediate,4.4
CAND0500,SK017,Market Research,Advanced,1.6
CAND0500,SK019,ETL,Intermediate,0.6
CAND0500,SK020,Statistics,Intermediate,1.0
